,production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
2953,8000000.0,22549338.0,1993.0,1.85,111.0,37645.0,8000000.0,7.4
2954,8000000.0,20036244.0,1982.0,1.85,130.0,2662.0,8000000.0,6.9
2955,8000000.0,20036244.0,1982.0,1.85,130.0,2662.0,8000000.0,6.9
2956,8000000.0,18959424.0,2006.0,2.35,112.0,2832.0,40455386.33009198,7.5
2957,8000000.0,18090181.0,1994.0,1.85,107.0,1775.0,8000000.0,6.4
2958,8000000.0,22591451.0,1999.0,1.85,91.0,1760.0,8000000.0,5.7
2959,8000000.0,22850872.0,2013.0,1.85,93.0,1183.0,8000000.0,7.1
2960,8000000.0,17394881.0,1998.0,1.85,82.0,2400.0,8000000.0,6.7
2961,8000000.0,29937909.0,2009.0,1.85,97.0,25792.0,8000000.0,5.6
2962,8000000.0,68838736.0,2013.0,1.85,104.0,517.0,8000000.0,7.4
2963,8000000.0,28674417.0,2000.0,2.35,102.0,25462.0,7000000.0,7.6
2964,8000000.0,16585503.0,2002.0,1.85,93.0,27646.0,5000000.0,6.5
2965,8000000.0,12740705.0,2006.0,2.35,116.0,895.0,8000000.0,7.0
2966,8000000.0,10629320.0,2009.0,2.35,138.0,17524.0,8000000.0,6.3
2967,8000000.0,8864699.0,1994.0,1.85,110.0,3293.0,40455386.33009198,6.5
2968,8000000.0,8279017.0,2000.0,2.35,92.0,1761.0,8000000.0,6.9
2969,8000000.0,6632950.0,2010.0,1.85,101.0,2786.0,8000000.0,7.2
2970,8000000.0,5656388.0,1996.0,1.85,98.0,3502.0,8000000.0,4.9
2971,8000000.0,10192613.0,2000.0,2.35,92.0,2687.0,8000000.0,5.3
2972,8000000.0,5531455.0,2015.0,2.35,90.0,1442.0,8000000.0,7.3
2973,8000000.0,20005613.0,2010.0,2.35,129.0,2265.0,10000000.0,7.3
2974,8000000.0,2275557.0,1991.0,1.85,79.0,2404.0,8000000.0,6.0
2975,8000000.0,2256606.0,1998.0,1.85,104.0,1795.0,8000000.0,6.6
2976,8000000.0,15644196.0,2010.0,2.35,113.0,7692.0,7200000.0,7.2
2977,8000000.0,2476491.0,2007.0,2.35,92.0,15848.0,8000000.0,6.9
2978,8000000.0,3582797.0,2009.0,1.85,75.0,75.0,6500000.0,7.7
2979,8000000.0,590817.0,1997.0,1.66,106.0,1610.0,8000000.0,6.8
2980,8000000.0,589308.0,1983.0,1.85,98.0,2413.0,8000000.0,4.0
2981,8000000.0,973443.0,2005.0,2.35,108.0,3921.0,8000000.0,6.5
2982,8000000.0,458232.0,2007.0,2.35,99.0,1234.0,8000000.0,6.4
2983,8000000.0,524747.0,2003.0,1.85,109.0,41645.0,8000000.0,5.6
2984,8000000.0,456814.0,2006.0,2.35,93.0,786.0,8000000.0,6.8
2985,8000000.0,2818394.0,2012.0,16.0,180.0,6343.0,40455386.33009198,7.2
2986,8000000.0,127188.0,2005.0,2.35,99.0,9608.0,8000000.0,5.5
2987,8000000.0,109338.0,2010.0,2.35,98.0,11770.0,8000000.0,6.9
2988,8000000.0,3270974.0,2008.0,2.35,95.0,3185.0,8000000.0,6.0
2989,8000000.0,2721534.0,2002.1307333823888,2.1269761542364285,142.0,29196.0,40455386.33009198,7.7
2990,8000000.0,143782.0,2006.0,2.35,107.0,2512.0,8000000.0,6.4
2991,8000000.0,53086.0,2014.0,2.35,97.0,326.0,8000000.0,5.3
2992,8000000.0,446438.0,2004.0,1.66,102.0,2572.0,50000000.0,6.6
2993,8000000.0,19585.0,1988.0,1.85,124.0,28.0,1100000000.0,8.1
2994,8000000.0,414617.0,2007.0,2.35,97.0,37457.0,22000000.0,5.9
2995,7900000.0,3129471.0,2005.0,2.35,90.0,619.0,7900000.0,6.9
2996,7800000.0,24021282.0,2003.0,1.85,102.0,1389.0,40455386.33009198,6.8
2997,7700000.0,882290.0,1989.0,1.33,90.0,1526.0,10000000.0,6.5
2998,7500000.0,106593296.0,1989.0,1.85,99.0,12619.0,7500000.0,7.4
2999,7500000.0,43492389.0,1997.0,1.85,115.0,4737.0,7500000.0,6.9
3000,7500000.0,59101642.0,2009.0,2.35,95.0,54075.0,7500000.0,7.7
3001,7500000.0,36238752.0,1995.0,2.35,89.0,407.0,7500000.0,6.7
3002,7500000.0,40016662.0,2005.0,2.35,92.0,25092.0,6500000.0,7.6
3003,7500000.0,33606409.0,2007.0,2.35,94.0,4707.0,10000000.0,5.4
3004,7500000.0,29652736.0,2009.0,2.35,100.0,4198.0,4500000.0,7.3
3005,7500000.0,10849158.0,2009.0,1.85,92.0,41867.0,8000000.0,6.2
3006,7500000.0,11843260.0,2002.0,1.85,105.0,1442.0,7500000.0,7.2
3007,7500000.0,11758418.0,2005.0,2.35,106.0,1871.0,40455386.33009198,6.4
3008,7500000.0,5142858.0,1984.0,1.85,109.0,2024.0,7500000.0,6.0
3009,7500000.0,4239767.0,2002.0,1.85,102.0,1834.0,7500000.0,6.0
3010,7500000.0,4151836.0,2008.0,1.85,97.0,4091.0,7500000.0,3.1
3011,7500000.0,8539003.0,2011.0,2.35,113.0,4370.0,8000000.0,6.7
3012,7500000.0,2204660.0,2016.0,2.35,118.0,19879.0,7000000.0,7.0
3013,7500000.0,555335.0,2003.0,1.85,112.0,15396.0,40455386.33009198,5.5
3014,7500000.0,1788324.0,2003.0,2.35,93.0,1176.0,7500000.0,6.3
3015,7500000.0,10834406.0,2009.0,1.85,92.0,4099.0,12000000.0,5.7
3016,7500000.0,32572.0,2012.0,2.1269761542364285,95.0,409.0,7500000.0,5.6
3017,7500000.0,13524.0,2012.0,2.1269761542364285,101.0,7206.0,7500000.0,4.8
3018,7400000.0,9443864.0,2007.0,2.1269761542364285,153.0,902.0,6000000.0,5.4
3019,7300000.0,25397460.0,2007.0,1.85,89.0,1754.0,7300000.0,8.0
3020,7300000.0,12023606.0,2009.0,2.35,97.0,2486.0,7300000.0,7.2
3021,7200000.0,116000000.0,1971.0,2.35,120.0,1105.0,7200000.0,6.7
3022,7200000.0,12678312.0,1999.0,1.37,100.0,2428.0,7500000.0,3.5
3023,7200000.0,295492.0,2010.0,2.35,119.0,69.0,40455386.33009198,6.8
3024,7000000.0,231450102.0,2007.0,1.85,96.0,28817.0,7500000.0,7.5
3025,7000000.0,231450102.0,2007.0,1.85,96.0,28817.0,7500000.0,7.5
3026,7000000.0,268500000.0,1972.0,1.85,175.0,28122.0,6000000.0,9.2
3027,7000000.0,170549753.0,2012.0,2.35,110.0,46646.0,7000000.0,6.1
3028,7000000.0,201463574.0,1983.0,1.85,95.0,791.0,4000000.0,6.1
3029,7000000.0,40157856.0,1993.0,1.85,121.0,1051.0,7000000.0,7.6
3030,7000000.0,38158601.0,2011.0,1.85,112.0,5959.0,6600000.0,5.7
3031,7000000.0,161800000.0,1973.0,1.66,121.0,1865.0,7000000.0,6.8
3032,7000000.0,35795319.0,2000.0,1.37,95.0,2515.0,5000000.0,7.0
3033,7000000.0,47289758.0,2003.0,2.35,96.0,2212.0,11000000.0,4.9
3034,7000000.0,55617866.0,2008.0,2.35,112.0,16289.0,40455386.33009198,7.2
3035,7000000.0,56586901.0,2005.0,1.85,93.0,22745.0,7500000.0,7.5
3036,7000000.0,49924079.0,2005.0,2.35,110.0,22140.0,7000000.0,7.4
3037,7000000.0,25532388.0,1995.0,1.85,104.0,33758.0,7000000.0,7.2
3038,7000000.0,25000000.0,1976.0,2.35,119.0,2951.0,9000000.0,6.8
3039,7000000.0,97600000.0,1974.0,1.66,125.0,17611.0,13000000.0,6.8
3040,7000000.0,20257000.0,1988.0,1.85,96.0,5282.0,7000000.0,5.2
3041,7000000.0,18642318.0,2000.0,1.44,46.0,13448.0,40455386.33009198,7.5
3042,7000000.0,18190831.0,2015.0,2.35,103.0,1342.0,7000000.0,7.3
3043,7000000.0,20940428.0,2005.0,1.85,109.0,3544.0,7000000.0,6.9
3044,7000000.0,36146087.0,2014.0,1.85,89.0,2517.0,7000000.0,4.0
3045,7000000.0,16149180.0,1996.0,1.85,92.0,2240.0,7000000.0,6.8
3046,7000000.0,14618727.0,2014.0,2.1269761542364285,116.0,3110.0,7000000.0,6.9
3047,7000000.0,14231669.0,2002.1307333823888,1.33,44.0,7970.0,2300000.0,8.2
3048,7000000.0,15471229.0,1999.0,2.35,95.0,4837.0,7000000.0,6.1
3049,7000000.0,17005466.0,2003.0,1.85,105.0,2444.0,7000000.0,6.0
3050,7000000.0,30360570.0,2009.0,1.85,106.0,1120.0,7000000.0,7.0
3051,7000000.0,10828305.0,2009.0,2.35,100.0,19330.0,7500000.0,7.1
3052,7000000.0,28142379.0,2009.0,2.35,99.0,14816.0,7000000.0,7.6
3053,7000000.0,8824553.0,1989.0,1.85,103.0,1990.0,7000000.0,6.2
3054,7000000.0,8373585.0,1988.0,1.85,164.0,1934.0,7000000.0,7.6
3055,7000000.0,10062896.0,2010.0,1.85,91.0,1136.0,7000000.0,6.3
3056,7000000.0,7824358.0,1999.0,1.85,96.0,2018.0,7000000.0,6.4
3057,7000000.0,25269040.0,2004.0,2.35,122.0,2321.0,7000000.0,6.2
3058,7000000.0,16866928.0,2002.0,2.35,94.0,312.0,6000000.0,7.5
3059,7000000.0,5694308.0,2007.0,1.85,93.0,3128.0,7000000.0,2.0
3060,7000000.0,5430822.0,1992.0,1.85,96.0,493.0,7000000.0,6.2
3061,7000000.0,4720371.0,2001.0,1.85,113.0,11116.0,7000000.0,6.5
3062,7000000.0,7017859.0,2004.0,2.35,192.0,9984.0,7000000.0,7.9
3063,7000000.0,2667084.0,2008.0,2.35,99.0,2158.0,7000000.0,6.8
3064,7000000.0,2165637.0,1999.0,1.85,100.0,1906.0,7000000.0,6.3
3065,7000000.0,2703821.0,2002.0,1.85,105.0,2684.0,7000000.0,6.6
3066,7000000.0,1891936.0,2009.0,2.35,99.0,2589.0,7000000.0,6.5
3067,7000000.0,17023121.0,2010.0,1.85,97.0,684.0,7000000.0,6.3
3068,7000000.0,1661464.0,2006.0,1.85,99.0,6526.0,7000000.0,6.4
3069,7000000.0,1933829.0,2013.0,2.1269761542364285,100.0,2909.0,40455386.33009198,5.8
3070,7000000.0,1429453.0,2009.0,2.35,105.0,1417.0,40455386.33009198,5.3
3071,7000000.0,1246141.0,1983.0,2.1269761542364285,100.0,11059.0,7000000.0,4.8
3072,7000000.0,5010509.0,2009.0,2.35,125.0,8876.0,4825000.0,7.2
3073,7000000.0,1000000.0,1977.0,1.85,107.0,2209.0,9000000.0,6.3
3074,7000000.0,1732228.0,2015.0,1.85,103.0,9660.0,7000000.0,6.5
3075,7000000.0,1857458.0,2013.0,2.35,93.0,1105.0,40455386.33009198,6.2
3076,7000000.0,492108.0,2010.0,2.35,108.0,2029.0,7000000.0,5.9
3077,7000000.0,382946.0,2010.0,2.35,106.0,44969.0,7000000.0,7.1
3078,7000000.0,306715.0,1998.0,1.85,95.0,5213.0,10000000.0,2.3
3079,7000000.0,719699.0,2002.0,2.35,103.0,13000.0,3500000.0,6.2
3080,7000000.0,463039.0,2005.0,2.35,97.0,2544.0,7000000.0,6.9
3081,7000000.0,196067.0,2002.0,1.85,96.0,1251.0,7000000.0,6.7
3082,7000000.0,46488.0,2010.0,1.85,118.0,27756.0,7000000.0,6.0
3083,7000000.0,411874.0,1999.0,2.35,102.0,12680.0,7000000.0,7.9
3084,7000000.0,2053330.0,2014.0,2.35,92.0,198.0,7000000.0,5.3
3085,7000000.0,1268346.0,2011.0,1.85,88.0,3150.0,7000000.0,4.8
3086,7000000.0,103962.0,2015.0,2.35,94.0,17377.0,7000000.0,5.8
3087,6900000.0,41410568.0,1985.0,2.35,115.0,17209.0,6900000.0,7.3
3088,6900000.0,44103982.0,2012.0,2.35,101.0,35717.0,6900000.0,5.6
3089,6900000.0,7950889.0,1993.0,1.85,102.0,18643.0,6900000.0,7.7
3090,6800000.0,927107.0,1999.0,1.85,125.0,333.0,15000000.0,7.3
3091,6800000.0,49526.0,2005.0,2.35,108.0,2119.0,6800000.0,7.0
3092,6800000.0,9533964.0,2003.0,2.35,101.0,490.0,6800000.0,6.4
3093,6750000.0,6812530.0,2009.0,2.35,88.0,225.0,6500000.0,6.3
3094,6700000.0,223878.0,2003.0,2.35,125.0,132.0,5000000.0,6.5
3095,6600000.0,828.0,2009.0,2.35,88.0,2728.0,40455386.33009198,6.4
3096,6500000.0,256873813.0,2014.0,2.35,99.0,2323.0,6500000.0,5.4
3097,6500000.0,56190094.0,1991.0,1.85,112.0,106.0,6000000.0,7.8
3098,6500000.0,54215416.0,1987.0,1.85,108.0,936.0,6500000.0,6.8
3099,6500000.0,42488161.0,1981.0,1.85,107.0,1285.0,40455386.33009198,7.2
3100,6500000.0,31899000.0,1980.0,2.35,104.0,2442.0,6500000.0,7.1
3101,6500000.0,24103594.0,1993.0,1.85,108.0,4840.0,6500000.0,6.2
3102,6500000.0,28383441.0,1999.0,2.35,102.0,2475.0,6500000.0,7.3
3103,6500000.0,18110152.0,2006.0,2.35,88.0,1140.0,6500000.0,5.9
3104,6500000.0,12376563.0,1971.0,2.35,115.0,394.0,6500000.0,7.2
3105,6500000.0,10155691.0,1999.0,2.35,91.0,1405.0,6500000.0,3.6
3106,6500000.0,6173485.0,2001.0,2.35,141.0,105.0,7000000.0,7.7
3107,6500000.0,20412841.0,2011.0,2.35,101.0,15230.0,6500000.0,7.3
3108,6500000.0,11745931.0,2004.0,2.35,105.0,29277.0,4000000.0,7.4
3109,6500000.0,3027956.0,2013.0,2.35,116.0,13180.0,6500000.0,6.9
3110,6500000.0,2025032.0,2005.0,2.35,100.0,1942.0,6500000.0,6.6
3111,6500000.0,1033810.0,2004.0,2.35,97.0,21107.0,6500000.0,6.8
3112,6500000.0,64148.0,2000.0,1.85,106.0,846.0,6500000.0,7.3
3113,6500000.0,3149.0,2010.0,2.35,102.0,1904.0,6500000.0,6.5
3114,6400000.0,78019031.0,1984.0,1.85,107.0,3582.0,6500000.0,8.1
3115,6400000.0,79384539.0,2003.0,1.85,121.0,200.0,4800000.0,7.7
3116,6400000.0,8902141.0,2007.0,2.35,122.0,2614.0,4500000.0,7.7
3117,6400000.0,4199874.0,2009.0,1.85,98.0,1163.0,10000000.0,7.6
3118,6100000.0,2108367.0,1995.0,1.85,123.0,3254.0,6000000.0,7.2
3119,6000000.0,137963328.0,1986.0,1.85,120.0,42028.0,6000000.0,8.1
3120,6000000.0,221148959.0,2004.0,1.85,122.0,1448.0,6000000.0,7.5
3121,6000000.0,102308900.0,1969.0,2.35,110.0,2169.0,6000000.0,8.1
3122,6000000.0,102300000.0,1964.0,1.66,139.0,2045.0,6000000.0,7.8
3123,6000000.0,52302978.0,1980.0,1.85,124.0,5122.0,6000000.0,7.8
3124,6000000.0,43700000.0,1961.0,2.2,152.0,1802.0,6000000.0,7.6
3125,6000000.0,39846344.0,1980.0,1.85,98.0,14921.0,6000000.0,7.4
3126,6000000.0,27958191.0,2001.0,1.85,106.0,6419.0,6000000.0,6.3
3127,6000000.0,46634275.0,2008.0,2.35,109.0,1582.0,6000000.0,7.9
3128,6000000.0,26004026.0,1989.0,1.85,120.0,2892.0,6500000.0,7.9
3129,6000000.0,25244700.0,1981.0,2.35,106.0,2270.0,6000000.0,7.2
3130,6000000.0,25059640.0,1999.0,1.85,106.0,2724.0,6000000.0,6.9
3131,6000000.0,34449356.0,1995.0,2.35,106.0,20821.0,6000000.0,8.6
3132,6000000.0,22168359.0,1989.0,1.85,89.0,584.0,8000000.0,5.1
3133,6000000.0,20400000.0,1946.0,1.37,144.0,2037.0,8000000.0,6.9
3134,6000000.0,20695413.0,2000.0,1.85,90.0,4611.0,6000000.0,7.5
3135,6000000.0,49155371.0,2006.0,2.35,121.0,1184.0,6000000.0,7.7
3136,6000000.0,18504539.0,2003.0,1.85,91.0,1660.0,40455386.33009198,7.3
3137,6000000.0,14545844.0,1988.0,1.85,121.0,1284.0,6500000.0,5.8
3138,6000000.0,18209872.0,2007.0,1.85,89.0,1752.0,6000000.0,2.9
3139,6000000.0,12793213.0,1988.0,1.85,104.0,10430.0,6000000.0,6.2
3140,6000000.0,31716953.0,1997.0,2.35,86.0,773.0,40455386.33009198,6.2
3141,6000000.0,58809149.0,1998.0,1.85,99.0,1462.0,9000000.0,6.8
3142,6000000.0,11784569.0,1995.0,1.85,98.0,3221.0,6000000.0,6.1
3143,6000000.0,10106975.0,2011.0,1.85,99.0,11328.0,5000000.0,6.8
3144,6000000.0,10557291.0,2000.0,1.85,122.0,1517.0,6000000.0,7.0
3145,6000000.0,17252287.0,2008.0,1.78,42.0,844.0,6000000.0,6.5
3146,6000000.0,6852450.0,1999.0,1.85,101.0,2697.0,6000000.0,5.9
3147,6000000.0,8173486.0,2009.0,1.85,104.0,3825.0,6000000.0,7.4
3148,6000000.0,21197454.0,2011.0,2.35,96.0,3569.0,6000000.0,7.3
3149,6000000.0,10619770.0,1999.0,1.85,90.0,7103.0,6000000.0,7.2
3150,6000000.0,21787233.0,1998.0,1.85,97.0,2103.0,40455386.33009198,7.0
3151,6000000.0,4713059.0,2009.0,1.85,90.0,1831.0,6000000.0,5.1
3152,6000000.0,4398989.0,1999.0,2.35,96.0,5668.0,6000000.0,5.3
3153,6000000.0,6591365.0,2014.0,2.35,106.0,18947.0,6000000.0,6.7
3154,6000000.0,3273588.0,1993.0,1.85,99.0,382.0,6000000.0,6.7
3155,6000000.0,3748479.0,2001.0,1.85,95.0,993.0,6000000.0,7.8
3156,6000000.0,3456602.0,2003.0,2.35,99.0,8297.0,6000000.0,7.2
3157,6000000.0,3330012.0,2008.0,2.35,99.0,2748.0,6000000.0,7.0
3158,6000000.0,2522928.0,2001.0,1.85,95.0,489.0,6000000.0,5.8
3159,6000000.0,11348205.0,2011.0,2.35,104.0,2430.0,6000000.0,6.1
3160,6000000.0,1290920.0,2001.0,1.85,84.0,1407.0,40455386.33009198,6.4
3161,6000000.0,773490.0,1991.0,1.85,107.0,2000.0,6000000.0,3.8
3162,6000000.0,509424.0,1969.0,2.35,144.0,2379.0,6244087.0,8.0
3163,6000000.0,408159.0,2010.0,1.85,90.0,2370.0,6000000.0,5.7
3164,6000000.0,391942.0,1979.0,1.85,110.0,297.0,6000000.0,7.0
3165,6000000.0,267194.0,2002.0,1.85,97.0,841.0,40455386.33009198,6.7
3166,6000000.0,181798.0,2003.0,1.66,104.0,282.0,40455386.33009198,6.6
3167,6000000.0,119452.0,2006.0,1.85,97.0,1081.0,6000000.0,6.2
3168,6000000.0,117796.0,2009.0,2.35,96.0,2163.0,6000000.0,6.7
3169,6000000.0,1673635.0,2012.0,2.35,95.0,27575.0,12000000.0,6.3
3170,6000000.0,1365108.0,1977.0,1.85,117.0,15604.0,7840000.0,7.4
3171,6000000.0,4316497.0,2001.0,2.35,107.0,2440.0,6000000.0,6.2
3172,6000000.0,36497.0,2008.0,1.85,85.0,14599.0,6000000.0,4.7
3173,6000000.0,32544.0,2014.0,2.1269761542364285,86.0,12772.0,6000000.0,5.8
3174,6000000.0,26007.0,2006.0,2.1269761542364285,152.0,105.0,40455386.33009198,8.3
3175,6000000.0,13722.0,2009.0,1.85,87.0,1227.0,40455386.33009198,5.9
3176,5952000.0,2120439.0,1983.0,1.85,89.0,477.0,5952000.0,7.3
3177,5900000.0,3895664.0,2002.0,1.85,111.0,1858.0,5300000.0,7.3
3178,5800000.0,9662214.0,2008.0,2.35,103.0,219.0,4000000.0,7.1
3179,5800000.0,15091.0,2012.0,2.35,88.0,1443.0,40455386.33009198,5.4
3180,5700000.0,69582.0,1998.0,1.85,94.0,1477.0,40455386.33009198,6.4
3181,5700000.0,86051320.0,2002.1307333823888,16.0,25.0,1239.0,40455386.33009198,8.4
3182,5600000.0,74566042.0,2002.0,1.85,112.0,2201.0,3500159.0,6.7
3183,5600000.0,7009668.0,2006.0,1.85,95.0,2000.0,5600000.0,2.1
3184,5600000.0,3281898.0,2002.0,1.85,141.0,2584.0,5600000.0,6.9
3185,5600000.0,531806.0,2010.0,2.1269761542364285,105.0,72.0,40455386.33009198,3.4
3186,5600000.0,14683763.0,2012.0,2.1269761542364285,141.0,1065.0,40455386.33009198,4.3
3187,5600000.0,18527766.0,2009.0,1.85,85.0,73.0,5600000.0,6.6
3188,5500000.0,159616327.0,1973.0,1.85,129.0,2387.0,5500000.0,8.3
3189,5500000.0,57453142.0,1981.0,1.85,125.0,1651.0,5500000.0,7.2
3190,5500000.0,50458356.0,2005.0,1.85,116.0,2723.0,5500000.0,5.6
3191,5500000.0,35811509.0,1996.0,1.85,105.0,888.0,5500000.0,7.7
3192,5500000.0,41268579.0,2013.0,2.35,90.0,44265.0,3000000.0,6.6
3193,5500000.0,15700000.0,1973.0,2.35,105.0,17599.0,5500000.0,7.6
3194,5500000.0,8761608.0,2001.0,1.85,111.0,34106.0,7000000.0,7.4
3195,5500000.0,15155021.0,2001.0,1.85,91.0,16768.0,5500000.0,7.1
3196,5500000.0,4865000.0,1980.0,2.35,95.0,396.0,40455386.33009198,3.4
3197,5500000.0,6148823.0,2003.0,1.85,92.0,1033.0,5000000.0,6.7
3198,5500000.0,1060512.0,2003.0,1.85,104.0,1315.0,5000000.0,6.6
3199,5500000.0,13480196.0,2011.0,1.85,93.0,391.0,3850000.0,7.2
3200,5500000.0,56653.0,2001.0,2.35,99.0,6776.0,5500000.0,4.9
3201,5500000.0,28468.0,2011.0,1.85,96.0,561.0,9000000.0,5.3
3202,5500000.0,24956.0,2013.0,1.85,99.0,81.0,5500000.0,6.1
3203,5500000.0,863895.0,2014.0,2.1269761542364285,129.0,631.0,5500000.0,5.6
3204,5400000.0,8133256.0,2002.0,2.35,99.0,118.0,40455386.33009198,7.4
3205,5300000.0,29197694.0,2006.0,2.35,157.0,1519.0,40455386.33009198,8.4
3206,5300000.0,440821.0,2012.0,2.35,94.0,1832.0,4000000.0,6.3
3207,5250000.0,786677.0,2007.0,1.85,96.0,4883.0,5250000.0,5.0
3208,5250000.0,20097.0,1999.0,1.85,90.0,6111.0,40455386.33009198,7.7
3209,5200000.0,1695126.0,2004.0,1.85,98.0,955.0,6000000.0,7.6
3210,5200000.0,11633427.0,2011.0,2.1269761542364285,128.0,787.0,40455386.33009198,6.2
3211,5100000.0,9709597.0,1980.0,1.85,103.0,454.0,5100000.0,7.3
3212,5000000.0,374890034.0,2002.0,1.85,95.0,1495.0,5000000.0,6.6
3213,5000000.0,202053386.0,2011.0,1.85,94.0,2371.0,5000000.0,5.8
3214,5000000.0,152925093.0,2005.0,1.85,95.0,4134.0,4000000.0,6.6
3215,5000000.0,161921515.0,2013.0,2.35,106.0,2975.0,5000000.0,6.6
3216,5000000.0,106582999.0,2016.0,2.35,104.0,14504.0,15000000.0,7.3
3217,5000000.0,79282312.0,2002.0,1.85,87.0,1770.0,5000000.0,6.6
3218,5000000.0,87536016.0,2016.0,2.35,81.0,3344.0,4900000.0,6.9
3219,5000000.0,140619520.0,2012.0,1.85,96.0,799.0,5000000.0,4.6
3220,5000000.0,103590271.0,2014.0,2.35,89.0,5056.0,5000000.0,4.4
3221,5000000.0,44793222.0,1987.0,1.85,88.0,1584.0,4500000.0,6.6
3222,5000000.0,41833347.0,1975.0,2.35,113.0,971.0,5000000.0,7.1
3223,5000000.0,36000000.0,1953.0,2.2,135.0,1920.0,5000000.0,6.8
3224,5000000.0,34872033.0,1991.0,1.85,93.0,42002.0,8500000.0,4.9
3225,5000000.0,64240813.0,2003.0,1.85,109.0,11736.0,4500000.0,7.3
3226,5000000.0,86362372.0,2014.0,1.78,101.0,2161.0,5000000.0,5.0
3227,5000000.0,44115496.0,2013.0,2.35,104.0,2071.0,5000000.0,6.5
3228,5000000.0,60611845.0,2013.0,2.35,117.0,17738.0,5000000.0,8.0
3229,5000000.0,39157326.0,2015.0,1.85,103.0,259.0,5000000.0,6.8
3230,5000000.0,26010864.0,1980.0,2.35,124.0,13864.0,5000000.0,8.2
3231,5000000.0,35341814.0,2015.0,2.35,83.0,11771.0,3300000.0,5.2
3232,5000000.0,39723096.0,2000.0,2.35,113.0,1997.0,9000000.0,8.5
3233,5000000.0,25861249.0,2011.0,1.85,90.0,15710.0,5000000.0,6.4
3234,5000000.0,27342246.0,2006.0,1.85,97.0,2990.0,5000000.0,7.4
3235,5000000.0,109280263.0,2000.0,1.85,110.0,1122.0,5000000.0,7.7
3236,5000000.0,26853810.0,2013.0,1.85,103.0,8375.0,5000000.0,7.4
3237,5000000.0,41799626.0,2014.0,1.85,93.0,1410.0,5000000.0,6.1
3238,5000000.0,21277770.0,1997.0,1.85,134.0,428.0,5000000.0,7.2
3239,5000000.0,20659423.0,1982.0,2.35,102.0,854.0,3500000.0,7.3
3240,5000000.0,19438638.0,1991.0,1.85,94.0,2523.0,5000000.0,5.1
3241,5000000.0,19421271.0,1999.0,1.33,77.0,2908.0,5000000.0,5.0
3242,5000000.0,22141647.0,2016.0,2.35,134.0,2410.0,40455386.33009198,7.1
3243,5000000.0,25032000.0,1981.0,1.85,129.0,2014.0,5000000.0,6.7
3244,5000000.0,41699612.0,2014.0,1.85,101.0,19673.0,5000000.0,7.5
3245,5000000.0,26517819.0,2011.0,1.33,86.0,1520.0,5000000.0,5.2
3246,5000000.0,17499242.0,2014.0,1.85,106.0,2840.0,5000000.0,5.2
3247,5000000.0,15126948.0,1995.0,1.85,93.0,1227.0,5000000.0,4.9
3248,5000000.0,15000000.0,1954.0,2.55,139.0,2112.0,5000000.0,6.6
3249,5000000.0,14843425.0,1997.0,1.85,109.0,3843.0,6000000.0,7.3
3250,5000000.0,19600000.0,1981.0,1.85,99.0,14306.0,5000000.0,6.4
3251,5000000.0,31149251.0,2012.0,2.35,94.0,12306.0,5000000.0,5.3
3252,5000000.0,33649881.0,2001.0,1.85,106.0,361.0,2000000.0,7.7
3253,5000000.0,30332385.0,2004.0,2.35,99.0,1686.0,4000000.0,8.0
3254,5000000.0,15318257.0,2008.0,1.85,82.0,4856.0,5000000.0,3.8
3255,5000000.0,12961389.0,1996.0,2.35,135.0,11400.0,5000000.0,7.6
3256,5000000.0,12947763.0,1986.0,2.35,89.0,1160.0,5000000.0,6.2
3257,5000000.0,12592907.0,1982.0,1.85,110.0,2943.0,5000000.0,7.2
3258,5000000.0,12232628.0,1983.0,1.85,107.0,2383.0,5000000.0,6.3
3259,5000000.0,17329337.0,2008.0,2.35,91.0,2528.0,8000000.0,6.9
3260,5000000.0,20765083.0,2016.0,2.1269761542364285,92.0,2848.0,5000000.0,3.5
3261,5000000.0,11014090.0,1932.0,1.37,79.0,1284.0,800000.0,6.6
3262,5000000.0,11000000.0,1959.0,2.2,141.0,1332.0,5000000.0,6.2
3263,5000000.0,10751126.0,1982.0,1.85,90.0,23714.0,8000000.0,6.2
3264,5000000.0,10732909.0,2009.0,1.85,99.0,2269.0,8000000.0,6.1
3265,5000000.0,10537341.0,2014.0,2.35,98.0,2705.0,5000000.0,5.4
3266,5000000.0,9669521.0,2016.0,2.1269761542364285,96.0,3552.0,5000000.0,4.5
3267,5000000.0,16628751.0,2000.0,1.85,82.0,315.0,5000000.0,5.9
3268,5000000.0,10206551.0,2004.0,1.85,92.0,5668.0,5000000.0,6.9
3269,5000000.0,8000000.0,1976.0,1.85,106.0,1199.0,5000000.0,6.6
3270,5000000.0,7100000.0,1978.0,2.35,126.0,13591.0,5000000.0,6.3
3271,5000000.0,6755271.0,2001.0,1.85,90.0,3004.0,5000000.0,5.3
3272,5000000.0,6157157.0,1989.0,1.85,150.0,3942.0,5000000.0,7.0
3273,5000000.0,16515203.0,2010.0,1.78,41.0,55.0,5000000.0,6.9
3274,5000000.0,6590172.0,2006.0,2.35,90.0,5202.0,40455386.33009198,7.0
3275,5000000.0,5476060.0,2001.0,1.85,95.0,5245.0,5000000.0,6.4
